merchant_code,week,denominator_status_complete,orders_row_exists,order_count,sales_qty,page_result_reason
2026061302*5,2026-08-23..2026-08-30,1,1,2568,2659.0000,aggregate_row
2026061302*5,2026-08-30..2026-09-06,1,1,3325,3395.0000,aggregate_row
2026061302*5,2026-09-06..2026-09-13,1,1,3838,3923.0000,aggregate_row
2026061302*6,2026-08-09..2026-08-16,1,1,27,27.0000,aggregate_row
2026061302*6,2026-08-16..2026-08-23,1,1,28,30.0000,aggregate_row
2026061302*6,2026-08-23..2026-08-30,1,1,22,22.0000,aggregate_row
2026061302*6,2026-08-30..2026-09-06,1,1,54,58.0000,aggregate_row
2026061302*6,2026-09-06..2026-09-13,1,1,52,65.0000,aggregate_row
2026061302*8,2026-08-09..2026-08-16,1,1,29,38.0000,aggregate_row
2026061302*8,2026-08-16..2026-08-23,1,1,25,27.0000,aggregate_row
2026061302*8,2026-08-23..2026-08-30,1,1,18,31.0000,aggregate_row
2026061302*8,2026-08-30..2026-09-06,1,1,43,44.0000,aggregate_row
2026061302*8,2026-09-06..2026-09-13,1,1,52,56.0000,aggregate_row
2026061701,2026-08-09..2026-08-16,1,1,5,5.0000,aggregate_row
2026061701,2026-08-16..2026-08-23,1,1,5,5.0000,aggregate_row
2026061701,2026-08-23..2026-08-30,1,1,5,5.0000,aggregate_row
2026061701,2026-08-30..2026-09-06,1,1,4,4.0000,aggregate_row
2026061701,2026-09-06..2026-09-13,1,1,4,4.0000,aggregate_row
2026061702,2026-08-09..2026-08-16,1,1,3,3.0000,aggregate_row
2026061702,2026-08-16..2026-08-23,1,1,2,11.0000,aggregate_row
2026061702,2026-08-23..2026-08-30,1,1,3,3.0000,aggregate_row
2026061702,2026-08-30..2026-09-06,1,1,4,4.0000,aggregate_row
2026061702,2026-09-06..2026-09-13,1,1,2,2.0000,aggregate_row
2026061704*2,2026-08-09..2026-08-16,1,1,8,11.0000,aggregate_row
2026061704*2,2026-08-16..2026-08-23,1,1,4,54.0000,aggregate_row
2026061704*2,2026-08-23..2026-08-30,1,1,6,18.0000,aggregate_row
2026061704*2,2026-08-30..2026-09-06,1,1,9,18.0000,aggregate_row
2026061704*2,2026-09-06..2026-09-13,1,1,3,10.0000,aggregate_row
2026062401,2026-08-09..2026-08-16,1,1,25,25.0000,aggregate_row
2026062401,2026-08-16..2026-08-23,1,1,18,18.0000,aggregate_row
2026062401,2026-08-23..2026-08-30,1,1,22,22.0000,aggregate_row
2026062401,2026-08-30..2026-09-06,1,1,17,17.0000,aggregate_row
2026062401,2026-09-06..2026-09-13,1,1,8,8.0000,aggregate_row
2026062501,2026-08-09..2026-08-16,1,1,67,68.0000,aggregate_row
2026062501,2026-08-16..2026-08-23,1,1,120,120.0000,aggregate_row
2026062501,2026-08-23..2026-08-30,1,1,120,121.0000,aggregate_row
2026062501,2026-08-30..2026-09-06,1,1,201,208.0000,aggregate_row
2026062501,2026-09-06..2026-09-13,1,1,119,120.0000,aggregate_row
2026062501*2,2026-08-09..2026-08-16,1,1,193,195.0000,aggregate_row
2026062501*2,2026-08-16..2026-08-23,1,1,196,201.0000,aggregate_row
2026062501*2,2026-08-23..2026-08-30,1,1,181,186.0000,aggregate_row
2026062501*2,2026-08-30..2026-09-06,1,1,246,248.0000,aggregate_row
2026062501*2,2026-09-06..2026-09-13,1,1,259,263.0000,aggregate_row
2026062501*2+2025081001,2026-08-09..2026-08-16,1,1,349,353.0000,aggregate_row
2026062501*2+2025081001,2026-08-16..2026-08-23,1,1,1120,1129.0000,aggregate_row
2026062501*2+2025081001,2026-08-23..2026-08-30,1,1,344,344.0000,aggregate_row
2026062501*2+2025081001,2026-08-30..2026-09-06,1,1,64,65.0000,aggregate_row
2026062501*2+2025081001,2026-09-06..2026-09-13,1,1,77,77.0000,aggregate_row
2026062501+2025081001,2026-08-09..2026-08-16,1,1,288,290.0000,aggregate_row
2026062501+2025081001,2026-08-16..2026-08-23,1,1,1049,1051.0000,aggregate_row
2026062501+2025081001,2026-08-23..2026-08-30,1,1,302,302.0000,aggregate_row
2026062501+2025081001,2026-08-30..2026-09-06,1,1,45,45.0000,aggregate_row
2026062501+2025081001,2026-09-06..2026-09-13,1,1,42,42.0000,aggregate_row
2026070601*5,2026-08-09..2026-08-16,1,1,230,236.0000,aggregate_row
2026070601*5,2026-08-16..2026-08-23,1,1,159,160.0000,aggregate_row
2026070601*5,2026-08-23..2026-08-30,1,1,711,721.0000,aggregate_row
2026070601*5,2026-08-30..2026-09-06,1,1,181,189.0000,aggregate_row
2026070601*5,2026-09-06..2026-09-13,1,1,1853,1885.0000,aggregate_row
2026070701,2026-08-09..2026-08-16,1,1,19,20.0000,aggregate_row
2026070701,2026-08-16..2026-08-23,1,1,10,11.0000,aggregate_row
2026070701,2026-08-23..2026-08-30,1,1,14,16.0000,aggregate_row
2026070701,2026-08-30..2026-09-06,1,1,35,38.0000,aggregate_row
2026070701,2026-09-06..2026-09-13,1,1,37,41.0000,aggregate_row
2026070702,2026-08-09..2026-08-16,1,1,22,23.0000,aggregate_row
2026070702,2026-08-16..2026-08-23,1,1,15,17.0000,aggregate_row
2026070702,2026-08-23..2026-08-30,1,1,9,10.0000,aggregate_row
2026070702,2026-08-30..2026-09-06,1,1,5,7.0000,aggregate_row
2026070702,2026-09-06..2026-09-13,1,1,7,7.0000,aggregate_row
2026070801*10,2026-08-09..2026-08-16,1,1,51,51.0000,aggregate_row
2026070801*10,2026-08-16..2026-08-23,1,1,36,37.0000,aggregate_row
2026070801*10,2026-08-23..2026-08-30,1,1,70,71.0000,aggregate_row
2026070801*10,2026-08-30..2026-09-06,1,1,74,78.0000,aggregate_row
2026070801*10,2026-09-06..2026-09-13,1,1,37,38.0000,aggregate_row
2026070801*10+2026070802*10,2026-08-09..2026-08-16,1,1,72,72.0000,aggregate_row
2026070801*10+2026070802*10,2026-08-16..2026-08-23,1,1,53,53.0000,aggregate_row
2026070801*10+2026070802*10,2026-08-23..2026-08-30,1,1,81,81.0000,aggregate_row
2026070801*10+2026070802*10,2026-08-30..2026-09-06,1,1,84,84.0000,aggregate_row
2026070801*10+2026070802*10,2026-09-06..2026-09-13,1,1,45,45.0000,aggregate_row
2026070801*20+2026070802*20,2026-08-09..2026-08-16,1,1,4,4.0000,aggregate_row
2026070801*20+2026070802*20,2026-08-16..2026-08-23,1,1,2,2.0000,aggregate_row
2026070801*20+2026070802*20,2026-08-23..2026-08-30,1,1,6,6.0000,aggregate_row
2026070801*20+2026070802*20,2026-08-30..2026-09-06,1,1,9,9.0000,aggregate_row
2026070801*20+2026070802*20,2026-09-06..2026-09-13,1,1,3,3.0000,aggregate_row
2026070801*4,2026-08-09..2026-08-16,1,1,4,4.0000,aggregate_row
2026070801*4,2026-08-16..2026-08-23,1,1,3,3.0000,aggregate_row
2026070801*4,2026-08-23..2026-08-30,1,1,14,14.0000,aggregate_row
2026070801*4,2026-08-30..2026-09-06,1,1,8,8.0000,aggregate_row
2026070801*4,2026-09-06..2026-09-13,1,1,7,7.0000,aggregate_row
2026070801*5+2026070802*5,2026-08-09..2026-08-16,1,1,32,32.0000,aggregate_row
2026070801*5+2026070802*5,2026-08-16..2026-08-23,1,1,12,12.0000,aggregate_row
2026070801*5+2026070802*5,2026-08-23..2026-08-30,1,1,23,23.0000,aggregate_row
2026070801*5+2026070802*5,2026-08-30..2026-09-06,1,1,16,16.0000,aggregate_row
2026070801*5+2026070802*5,2026-09-06..2026-09-13,1,1,20,21.0000,aggregate_row
2026070802*10,2026-08-09..2026-08-16,1,1,73,81.0000,aggregate_row
2026070802*10,2026-08-16..2026-08-23,1,1,60,63.0000,aggregate_row
2026070802*10,2026-08-23..2026-08-30,1,1,83,87.0000,aggregate_row
2026070802*10,2026-08-30..2026-09-06,1,1,73,77.0000,aggregate_row
2026070802*10,2026-09-06..2026-09-13,1,1,34,35.0000,aggregate_row
2026070806,2026-08-09..2026-08-16,1,1,180,204.0000,aggregate_row
2026070806,2026-08-16..2026-08-23,1,1,37,40.0000,aggregate_row
2026070806,2026-08-23..2026-08-30,1,1,51,57.0000,aggregate_row
2026070806,2026-08-30..2026-09-06,1,1,136,145.0000,aggregate_row
2026070806,2026-09-06..2026-09-13,1,1,247,268.0000,aggregate_row
2026070807,2026-08-09..2026-08-16,1,1,54,58.0000,aggregate_row
2026070807,2026-08-16..2026-08-23,1,1,59,59.0000,aggregate_row
2026070807,2026-08-23..2026-08-30,1,1,97,98.0000,aggregate_row
2026070807,2026-08-30..2026-09-06,1,1,145,147.0000,aggregate_row
2026070807,2026-09-06..2026-09-13,1,1,287,290.0000,aggregate_row
2026070808,2026-08-09..2026-08-16,1,1,409,458.0000,aggregate_row
2026070808,2026-08-16..2026-08-23,1,1,313,350.0000,aggregate_row
2026070808,2026-08-23..2026-08-30,1,1,337,385.0000,aggregate_row
2026070808,2026-08-30..2026-09-06,1,1,500,552.0000,aggregate_row
2026070808,2026-09-06..2026-09-13,1,1,826,870.0000,aggregate_row
2026071201,2026-08-09..2026-08-16,1,1,23,23.0000,aggregate_row
2026071201,2026-08-16..2026-08-23,1,1,26,26.0000,aggregate_row
2026071201,2026-08-23..2026-08-30,1,1,27,27.0000,aggregate_row
2026071201,2026-08-30..2026-09-06,1,1,32,33.0000,aggregate_row
2026071201,2026-09-06..2026-09-13,1,1,30,30.0000,aggregate_row
2026071202,2026-08-09..2026-08-16,1,1,6,6.0000,aggregate_row
2026071202,2026-08-16..2026-08-23,1,1,8,8.0000,aggregate_row
2026071202,2026-08-23..2026-08-30,1,1,7,7.0000,aggregate_row
2026071202,2026-08-30..2026-09-06,1,1,5,5.0000,aggregate_row
2026071202,2026-09-06..2026-09-13,1,1,8,8.0000,aggregate_row
2026071203,2026-08-09..2026-08-16,1,1,2,2.0000,aggregate_row
2026071203,2026-08-16..2026-08-23,1,1,3,4.0000,aggregate_row
2026071203,2026-08-23..2026-08-30,1,1,7,7.0000,aggregate_row
2026071203,2026-08-30..2026-09-06,1,0,,,verified_zero
2026071203,2026-09-06..2026-09-13,1,1,4,5.0000,aggregate_row
2026071301,2026-08-09..2026-08-16,1,1,28,30.0000,aggregate_row
2026071301,2026-08-16..2026-08-23,1,1,13,14.0000,aggregate_row
2026071301,2026-08-23..2026-08-30,1,1,22,22.0000,aggregate_row
2026071301,2026-08-30..2026-09-06,1,1,47,49.0000,aggregate_row
2026071301,2026-09-06..2026-09-13,1,1,215,220.0000,aggregate_row
2026071302,2026-08-09..2026-08-16,1,1,38,39.0000,aggregate_row
2026071302,2026-08-16..2026-08-23,1,1,20,20.0000,aggregate_row
2026071302,2026-08-23..2026-08-30,1,1,23,24.0000,aggregate_row
2026071302,2026-08-30..2026-09-06,1,1,25,25.0000,aggregate_row
2026071302,2026-09-06..2026-09-13,1,1,84,86.0000,aggregate_row
2026071505,2026-08-09..2026-08-16,1,1,11,11.0000,aggregate_row
2026071505,2026-08-16..2026-08-23,1,1,1,1.0000,aggregate_row
2026071505,2026-08-23..2026-08-30,1,1,3,3.0000,aggregate_row
2026071505,2026-08-30..2026-09-06,1,1,1,1.0000,aggregate_row
2026071505,2026-09-06..2026-09-13,1,1,2,2.0000,aggregate_row
2026071505*2,2026-08-09..2026-08-16,1,0,,,verified_zero
2026071505*2,2026-08-16..2026-08-23,1,1,1,1.0000,aggregate_row
2026071505*2,2026-08-23..2026-08-30,1,1,1,1.0000,aggregate_row
2026071505*2,2026-08-30..2026-09-06,1,0,,,verified_zero
2026071505*2,2026-09-06..2026-09-13,1,1,1,1.0000,aggregate_row
2026071506,2026-08-09..2026-08-16,1,1,4,5.0000,aggregate_row
2026071506,2026-08-16..2026-08-23,1,1,1,1.0000,aggregate_row
2026071506,2026-08-23..2026-08-30,1,1,2,2.0000,aggregate_row
2026071506,2026-08-30..2026-09-06,1,0,,,verified_zero
2026071506,2026-09-06..2026-09-13,1,1,2,2.0000,aggregate_row
2026071506*3,2026-08-09..2026-08-16,1,0,,,verified_zero
2026071506*3,2026-08-16..2026-08-23,1,0,,,verified_zero
2026071506*3,2026-08-23..2026-08-30,1,0,,,verified_zero
2026071506*3,2026-08-30..2026-09-06,1,0,,,verified_zero
2026071506*3,2026-09-06..2026-09-13,1,1,1,1.0000,aggregate_row
2026071603,2026-08-09..2026-08-16,1,1,21,21.0000,aggregate_row
2026071603,2026-08-16..2026-08-23,1,1,9,9.0000,aggregate_row
2026071603,2026-08-23..2026-08-30,1,1,12,12.0000,aggregate_row
2026071603,2026-08-30..2026-09-06,1,1,5,5.0000,aggregate_row
2026071603,2026-09-06..2026-09-13,1,1,2,2.0000,aggregate_row
2026071603*2,2026-08-09..2026-08-16,1,1,4,4.0000,aggregate_row
2026071603*2,2026-08-16..2026-08-23,1,1,5,5.0000,aggregate_row
2026071603*2,2026-08-23..2026-08-30,1,1,6,6.0000,aggregate_row
2026071603*2,2026-08-30..2026-09-06,1,1,10,10.0000,aggregate_row
2026071603*2,2026-09-06..2026-09-13,1,1,5,5.0000,aggregate_row
2026071604+2026071603,2026-08-09..2026-08-16,1,1,4,4.0000,aggregate_row
2026071604+2026071603,2026-08-16..2026-08-23,1,1,1,1.0000,aggregate_row
2026071604+2026071603,2026-08-23..2026-08-30,1,1,5,5.0000,aggregate_row
2026071604+2026071603,2026-08-30..2026-09-06,1,1,1,1.0000,aggregate_row
2026071604+2026071603,2026-09-06..2026-09-13,1,1,5,5.0000,aggregate_row
2026071704,2026-08-09..2026-08-16,1,1,84,94.0000,aggregate_row
2026071704,2026-08-16..2026-08-23,1,1,63,64.0000,aggregate_row
2026071704,2026-08-23..2026-08-30,1,1,85,88.0000,aggregate_row
2026071704,2026-08-30..2026-09-06,1,1,89,93.0000,aggregate_row
2026071704,2026-09-06..2026-09-13,1,1,129,137.0000,aggregate_row
2026071706,2026-08-09..2026-08-16,1,1,17,18.0000,aggregate_row
2026071706,2026-08-16..2026-08-23,1,1,17,17.0000,aggregate_row
2026071706,2026-08-23..2026-08-30,1,1,16,18.0000,aggregate_row
2026071706,2026-08-30..2026-09-06,1,1,21,22.0000,aggregate_row
2026071706,2026-09-06..2026-09-13,1,1,15,15.0000,aggregate_row
2026071801,2026-08-09..2026-08-16,1,1,24,24.0000,aggregate_row
2026071801,2026-08-16..2026-08-23,1,1,9,9.0000,aggregate_row
2026071801,2026-08-23..2026-08-30,1,1,9,9.0000,aggregate_row
2026071801,2026-08-30..2026-09-06,1,1,12,12.0000,aggregate_row
2026071801,2026-09-06..2026-09-13,1,1,7,7.0000,aggregate_row
2026071804,2026-08-09..2026-08-16,1,1,21,65.0000,aggregate_row
2026071804,2026-08-16..2026-08-23,1,1,22,25.0000,aggregate_row
2026071804,2026-08-23..2026-08-30,1,1,14,40.0000,aggregate_row
2026071804,2026-08-30..2026-09-06,1,1,26,35.0000,aggregate_row
2026071804,2026-09-06..2026-09-13,1,1,22,89.0000,aggregate_row
2026072101,2026-08-09..2026-08-16,1,1,7,7.0000,aggregate_row
2026072101,2026-08-16..2026-08-23,1,1,6,6.0000,aggregate_row
2026072101,2026-08-23..2026-08-30,1,1,7,7.0000,aggregate_row
2026072101,2026-08-30..2026-09-06,1,1,10,10.0000,aggregate_row
2026072101,2026-09-06..2026-09-13,1,1,4,12.0000,aggregate_row
2026072101*2+2026072102*2,2026-08-09..2026-08-16,1,1,495,529.0000,aggregate_row
2026072101*2+2026072102*2,2026-08-16..2026-08-23,1,1,339,386.0000,aggregate_row
2026072101*2+2026072102*2,2026-08-23..2026-08-30,1,1,524,558.0000,aggregate_row
2026072101*2+2026072102*2,2026-08-30..2026-09-06,1,1,297,310.0000,aggregate_row
2026072101*2+2026072102*2,2026-09-06..2026-09-13,1,1,294,325.0000,aggregate_row
2026072101*4,2026-08-09..2026-08-16,1,1,102,115.0000,aggregate_row
2026072101*4,2026-08-16..2026-08-23,1,1,77,90.0000,aggregate_row
2026072101*4,2026-08-23..2026-08-30,1,1,93,99.0000,aggregate_row
2026072101*4,2026-08-30..2026-09-06,1,1,47,49.0000,aggregate_row
2026072101*4,2026-09-06..2026-09-13,1,1,55,62.0000,aggregate_row
2026072101*5,2026-08-09..2026-08-16,1,1,3,3.0000,aggregate_row
2026072101*5,2026-08-16..2026-08-23,1,1,2,2.0000,aggregate_row
2026072101*5,2026-08-23..2026-08-30,1,1,3,3.0000,aggregate_row
2026072101*5,2026-08-30..2026-09-06,1,1,2,2.0000,aggregate_row
2026072101*5,2026-09-06..2026-09-13,1,1,1,1.0000,aggregate_row
2026072101+2026072102,2026-08-09..2026-08-16,1,1,97,98.0000,aggregate_row
2026072101+2026072102,2026-08-16..2026-08-23,1,1,54,58.0000,aggregate_row
2026072101+2026072102,2026-08-23..2026-08-30,1,1,63,69.0000,aggregate_row
2026072101+2026072102,2026-08-30..2026-09-06,1,1,52,55.0000,aggregate_row
2026072101+2026072102,2026-09-06..2026-09-13,1,1,80,80.0000,aggregate_row
2026072102*4,2026-08-09..2026-08-16,1,1,62,63.0000,aggregate_row
2026072102*4,2026-08-16..2026-08-23,1,1,44,48.0000,aggregate_row
2026072102*4,2026-08-23..2026-08-30,1,1,67,73.0000,aggregate_row
2026072102*4,2026-08-30..2026-09-06,1,1,43,48.0000,aggregate_row
2026072102*4,2026-09-06..2026-09-13,1,1,47,52.0000,aggregate_row
2026073001*20,2026-08-09..2026-08-16,1,1,74,74.0000,aggregate_row
2026073001*20,2026-08-16..2026-08-23,1,1,22,23.0000,aggregate_row
2026073001*20,2026-08-23..2026-08-30,1,1,15,15.0000,aggregate_row
2026073001*20,2026-08-30..2026-09-06,1,1,41,41.0000,aggregate_row
2026073001*20,2026-09-06..2026-09-13,1,1,17,17.0000,aggregate_row
2026073001*5,2026-08-09..2026-08-16,1,1,49,50.0000,aggregate_row
2026073001*5,2026-08-16..2026-08-23,1,1,22,22.0000,aggregate_row
2026073001*5,2026-08-23..2026-08-30,1,1,14,14.0000,aggregate_row
2026073001*5,2026-08-30..2026-09-06,1,1,39,40.0000,aggregate_row
2026073001*5,2026-09-06..2026-09-13,1,1,12,13.0000,aggregate_row
2026080402,2026-08-09..2026-08-16,1,0,,,verified_zero
2026080402,2026-08-16..2026-08-23,1,1,8,8.0000,aggregate_row
2026080402,2026-08-23..2026-08-30,1,1,1723,1725.0000,aggregate_row
2026080402,2026-08-30..2026-09-06,1,1,6294,6300.0000,aggregate_row
2026080402,2026-09-06..2026-09-13,1,1,2741,2748.0000,aggregate_row
2026080402*2,2026-08-09..2026-08-16,1,0,,,verified_zero
2026080402*2,2026-08-16..2026-08-23,1,0,,,verified_zero
2026080402*2,2026-08-23..2026-08-30,1,1,73,73.0000,aggregate_row
2026080402*2,2026-08-30..2026-09-06,1,1,539,591.0000,aggregate_row
2026080402*2,2026-09-06..2026-09-13,1,1,308,315.0000,aggregate_row
2026080604,2026-08-09..2026-08-16,1,1,1,2.0000,aggregate_row
2026080604,2026-08-16..2026-08-23,1,1,1,1.0000,aggregate_row
2026080604,2026-08-23..2026-08-30,1,1,1,1.0000,aggregate_row
2026080604,2026-08-30..2026-09-06,1,0,,,verified_zero
2026080604,2026-09-06..2026-09-13,1,0,,,verified_zero
2026080613,2026-08-09..2026-08-16,1,1,108,109.0000,aggregate_row
2026080613,2026-08-16..2026-08-23,1,1,122,123.0000,aggregate_row
2026080613,2026-08-23..2026-08-30,1,1,257,257.0000,aggregate_row
2026080613,2026-08-30..2026-09-06,1,1,364,364.0000,aggregate_row
2026080613,2026-09-06..2026-09-13,1,1,98,98.0000,aggregate_row
2026080614,2026-08-09..2026-08-16,1,1,91,93.0000,aggregate_row
2026080614,2026-08-16..2026-08-23,1,1,100,100.0000,aggregate_row
2026080614,2026-08-23..2026-08-30,1,1,168,170.0000,aggregate_row
2026080614,2026-08-30..2026-09-06,1,1,205,213.0000,aggregate_row
2026080614,2026-09-06..2026-09-13,1,1,39,39.0000,aggregate_row
2026080701,2026-08-09..2026-08-16,1,1,11,11.0000,aggregate_row
2026080701,2026-08-16..2026-08-23,1,1,10,10.0000,aggregate_row
2026080701,2026-08-23..2026-08-30,1,1,32,32.0000,aggregate_row
2026080701,2026-08-30..2026-09-06,1,1,25,25.0000,aggregate_row
2026080701,2026-09-06..2026-09-13,1,1,20,20.0000,aggregate_row
2026080701*2,2026-08-09..2026-08-16,1,1,33,33.0000,aggregate_row
2026080701*2,2026-08-16..2026-08-23,1,1,38,38.0000,aggregate_row
2026080701*2,2026-08-23..2026-08-30,1,1,95,95.0000,aggregate_row
2026080701*2,2026-08-30..2026-09-06,1,1,85,85.0000,aggregate_row
2026080701*2,2026-09-06..2026-09-13,1,1,74,74.0000,aggregate_row
2026080701*3,2026-08-09..2026-08-16,1,1,8,8.0000,aggregate_row
2026080701*3,2026-08-16..2026-08-23,1,1,256,256.0000,aggregate_row
2026080701*3,2026-08-23..2026-08-30,1,1,297,297.0000,aggregate_row
2026080701*3,2026-08-30..2026-09-06,1,1,223,223.0000,aggregate_row
2026080701*3,2026-09-06..2026-09-13,1,1,176,176.0000,aggregate_row
2026080701*5,2026-08-09..2026-08-16,1,1,25,25.0000,aggregate_row
2026080701*5,2026-08-16..2026-08-23,1,1,152,154.0000,aggregate_row
2026080701*5,2026-08-23..2026-08-30,1,1,173,175.0000,aggregate_row
2026080701*5,2026-08-30..2026-09-06,1,1,183,211.0000,aggregate_row
2026080701*5,2026-09-06..2026-09-13,1,1,135,143.0000,aggregate_row
2026082104*5,2026-08-09..2026-08-16,1,0,,,verified_zero
2026082104*5,2026-08-16..2026-08-23,1,0,,,verified_zero
2026082104*5,2026-08-23..2026-08-30,1,1,7,7.0000,aggregate_row
2026082104*5,2026-08-30..2026-09-06,1,1,51,52.0000,aggregate_row
2026082104*5,2026-09-06..2026-09-13,1,1,27,27.0000,aggregate_row
2026082301,2026-08-09..2026-08-16,1,0,,,verified_zero
2026082301,2026-08-16..2026-08-23,1,0,,,verified_zero
2026082301,2026-08-23..2026-08-30,1,1,15,15.0000,aggregate_row
2026082301,2026-08-30..2026-09-06,1,1,26,26.0000,aggregate_row
2026082301,2026-09-06..2026-09-13,1,1,14,14.0000,aggregate_row
2026083112,2026-08-09..2026-08-16,1,0,,,verified_zero
2026083112,2026-08-16..2026-08-23,1,0,,,verified_zero
2026083112,2026-08-23..2026-08-30,1,0,,,verified_zero
2026083112,2026-08-30..2026-09-06,1,1,15,15.0000,aggregate_row
2026083112,2026-09-06..2026-09-13,1,1,13,13.0000,aggregate_row
2026083114,2026-08-09..2026-08-16,1,0,,,verified_zero
2026083114,2026-08-16..2026-08-23,1,0,,,verified_zero
2026083114,2026-08-23..2026-08-30,1,0,,,verified_zero
2026083114,2026-08-30..2026-09-06,1,1,13,13.0000,aggregate_row
2026083114,2026-09-06..2026-09-13,1,1,2,2.0000,aggregate_row
2026083115,2026-08-09..2026-08-16,1,0,,,verified_zero
2026083115,2026-08-16..2026-08-23,1,0,,,verified_zero
2026083115,2026-08-23..2026-08-30,1,0,,,verified_zero
2026083115,2026-08-30..2026-09-06,1,1,3,3.0000,aggregate_row
2026083115,2026-09-06..2026-09-13,1,1,1,1.0000,aggregate_row
2026090205,2026-08-09..2026-08-16,1,0,,,verified_zero
2026090205,2026-08-16..2026-08-23,1,0,,,verified_zero
2026090205,2026-08-23..2026-08-30,1,0,,,verified_zero
2026090205,2026-08-30..2026-09-06,1,1,3,3.0000,aggregate_row
2026090205,2026-09-06..2026-09-13,1,1,1,1.0000,aggregate_row
21174,2026-08-09..2026-08-16,1,1,9,9.0000,aggregate_row
21174,2026-08-16..2026-08-23,1,1,11,12.0000,aggregate_row
21174,2026-08-23..2026-08-30,1,1,7,8.0000,aggregate_row
21174,2026-08-30..2026-09-06,1,1,6,8.0000,aggregate_row
21174,2026-09-06..2026-09-13,1,1,3,4.0000,aggregate_row
21174*2,2026-08-09..2026-08-16,1,1,4,4.0000,aggregate_row
21174*2,2026-08-16..2026-08-23,1,1,7,7.0000,aggregate_row
21174*2,2026-08-23..2026-08-30,1,1,5,5.0000,aggregate_row
21174*2,2026-08-30..2026-09-06,1,1,6,6.0000,aggregate_row
21174*2,2026-09-06..2026-09-13,1,1,6,7.0000,aggregate_row
21894*2,2026-08-09..2026-08-16,1,1,32,32.0000,aggregate_row
21894*2,2026-08-16..2026-08-23,1,1,31,31.0000,aggregate_row
21894*2,2026-08-23..2026-08-30,1,1,31,34.0000,aggregate_row
21894*2,2026-08-30..2026-09-06,1,1,60,60.0000,aggregate_row
21894*2,2026-09-06..2026-09-13,1,1,85,85.0000,aggregate_row
21894*3,2026-08-09..2026-08-16,1,1,6,6.0000,aggregate_row
21894*3,2026-08-16..2026-08-23,1,1,4,4.0000,aggregate_row
21894*3,2026-08-23..2026-08-30,1,1,12,12.0000,aggregate_row
21894*3,2026-08-30..2026-09-06,1,1,4,4.0000,aggregate_row
21894*3,2026-09-06..2026-09-13,1,1,14,15.0000,aggregate_row
21894*4,2026-08-09..2026-08-16,1,0,,,verified_zero
21894*4,2026-08-16..2026-08-23,1,1,3,3.0000,aggregate_row
21894*4,2026-08-23..2026-08-30,1,1,10,10.0000,aggregate_row
21894*4,2026-08-30..2026-09-06,1,1,8,11.0000,aggregate_row
21894*4,2026-09-06..2026-09-13,1,1,6,7.0000,aggregate_row
22221,2026-08-09..2026-08-16,1,1,10,10.0000,aggregate_row
22221,2026-08-16..2026-08-23,1,1,13,13.0000,aggregate_row
22221,2026-08-23..2026-08-30,1,1,23,23.0000,aggregate_row
22221,2026-08-30..2026-09-06,1,1,12,12.0000,aggregate_row
22221,2026-09-06..2026-09-13,1,1,17,17.0000,aggregate_row
22266,2026-08-09..2026-08-16,1,1,8,8.0000,aggregate_row
22266,2026-08-16..2026-08-23,1,1,5,5.0000,aggregate_row
22266,2026-08-23..2026-08-30,1,1,9,9.0000,aggregate_row
22266,2026-08-30..2026-09-06,1,1,4,4.0000,aggregate_row
22266,2026-09-06..2026-09-13,1,1,7,7.0000,aggregate_row
22268,2026-08-09..2026-08-16,1,1,7,7.0000,aggregate_row
22268,2026-08-16..2026-08-23,1,1,6,7.0000,aggregate_row
22268,2026-08-23..2026-08-30,1,1,12,12.0000,aggregate_row
22268,2026-08-30..2026-09-06,1,1,7,7.0000,aggregate_row
22268,2026-09-06..2026-09-13,1,1,12,12.0000,aggregate_row
22270,2026-08-09..2026-08-16,1,1,26,29.0000,aggregate_row
22270,2026-08-16..2026-08-23,1,1,16,19.0000,aggregate_row
22270,2026-08-23..2026-08-30,1,1,23,35.0000,aggregate_row
22270,2026-08-30..2026-09-06,1,1,17,26.0000,aggregate_row
22270,2026-09-06..2026-09-13,1,1,23,24.0000,aggregate_row
2238179*15,2026-08-09..2026-08-16,1,1,5,5.0000,aggregate_row
2238179*15,2026-08-16..2026-08-23,1,1,8,8.0000,aggregate_row
2238179*15,2026-08-23..2026-08-30,1,1,6,6.0000,aggregate_row
2238179*15,2026-08-30..2026-09-06,1,0,,,verified_zero
2238179*15,2026-09-06..2026-09-13,1,1,2,2.0000,aggregate_row
2238179*3,2026-08-09..2026-08-16,1,1,53,53.0000,aggregate_row
2238179*3,2026-08-16..2026-08-23,1,1,41,49.0000,aggregate_row
2238179*3,2026-08-23..2026-08-30,1,1,55,56.0000,aggregate_row
2238179*3,2026-08-30..2026-09-06,1,1,54,55.0000,aggregate_row
2238179*3,2026-09-06..2026-09-13,1,1,51,51.0000,aggregate_row
2238179*5,2026-08-09..2026-08-16,1,1,38,38.0000,aggregate_row
2238179*5,2026-08-16..2026-08-23,1,1,33,33.0000,aggregate_row
2238179*5,2026-08-23..2026-08-30,1,1,29,29.0000,aggregate_row
2238179*5,2026-08-30..2026-09-06,1,1,22,22.0000,aggregate_row
2238179*5,2026-09-06..2026-09-13,1,1,30,30.0000,aggregate_row
251034,2026-08-09..2026-08-16,1,1,14,14.0000,aggregate_row
